transaction_ct,transaction_amt,t.sender_acct,a.acct_name,a.acct_annual_income,a.acct_src_of_income,a.acct_industry,a.acct_risk,t.transaction_date,t.send_country_risk,t.send_country_name,t.reciever_country_risk,t.reciever_country_name
1,3412621,ACCT7029,Damaris Brock,9529080,Business,Water industry,High,7/8/2019,Low,South Korea,High,South Africa
1,3412260,ACCT4585,Jeremiah Carter,2328465,Business,Energy industry,High,7/2/2019,Low,South Korea,High,Vietnam
1,3411575,ACCT4908,Landon Hooper,4264017,Business,Publishing,High,10/3/2019,Low,Japan,High,Iran
1,3410999,ACCT5294,Alani Wilson,3487721,Business,Low to medium tech industry,High,4/20/2019,Low,Netherlands,High,Brazil
1,3410426,ACCT7839,Gustavo Mayo,6709775,Business,Electrical power industry,High,6/11/2019,Low,South Korea,High,Turkey
1,3408650,ACCT6740,Jeramiah Shields,5197521,Business,Chemical industry,High,7/19/2019,Low,Australia,High,Iran
1,3408306,ACCT2615,Lisa Holt,4365098,Business,Software industry,High,5/26/2019,Low,United Kingdom,High,Brazil
1,3406161,ACCT6756,Rey Hughes,7697800,Business,Broadcasting,High,8/26/2019,Low,South Korea,High,Pakistan
1,3405777,ACCT7017,Conner Herring,7801406,Business,Tobacco industry,High,10/25/2019,Low,France,High,Philippines
1,3404733,ACCT2794,Spencer Clark,6908469,Business,Information industry,High,6/22/2019,Low,Japan,High,Vietnam
1,3399720,ACCT4805,Gabriela Schultz,5432496,Business,Tobacco industry,High,10/12/2019,Low,United States,High,Nigeria
1,3398521,ACCT7784,David Rojas,9519234,Business,Publishing,High,10/20/2019,Low,Germany,High,Philippines
1,3398304,ACCT2419,Reese Warren,6744247,Business,Software industry,High,8/19/2019,Low,Mexico,High,Argentina
1,3397531,ACCT3524,Bo Coleman,2178134,Business,Textile industry,High,1/25/2019,Low,United Kingdom,High,Russia
1,3397455,ACCT2693,Zayden Webster,802647,Business,Entertainment industry,High,10/29/2019,Low,Netherlands,High,Bangladesh
1,3397376,ACCT5150,Edwin Brewer,6799127,Business,Music industry,High,9/13/2019,Low,Netherlands,High,Indonesia
1,3395617,ACCT7382,Gwendolyn Stanley,9686411,Business,Water industry,High,3/16/2019,Low,Germany,High,Indonesia
1,3393902,ACCT7415,Jon Perkins,2657395,Business,Film industry,High,8/10/2019,Low,United States,High,Iran
1,3392282,ACCT7920,Ainsley Rosales,241526,Business,Pharmaceutical industry,High,10/22/2019,Low,France,High,Egypt
1,3391907,ACCT6059,Macie Baxter,4443104,Business,Mining,High,1/1/2019,Low,France,High,Brazil
1,3391514,ACCT2123,Jasmin Pena,6941283,Business,Chemical industry,High,4/25/2019,Low,South Korea,High,Russia
1,3391135,ACCT4571,Jaycee Howell,1974903,Business,Industrial robot industry,High,1/11/2019,Low,United States,High,Saudi Arabia
1,3389596,ACCT5039,Katie Merritt,6727746,Business,Insurance industry,High,6/3/2019,Low,Mexico,High,Pakistan
1,3388865,ACCT2991,Caleb Calhoun,6434658,Business,Insurance industry,High,8/3/2019,Low,Germany,High,Saudi Arabia
1,3385042,ACCT6193,Noe Calhoun,2959436,Business,Film industry,High,6/25/2019,Low,Mexico,High,Iran
1,3383528,ACCT4478,Jayvion Delacruz,6704626,Business,Telecommunications industry,High,5/24/2019,Low,United Kingdom,High,Philippines
1,3382830,ACCT5000,Jared Levine,1845649,Business,Real estate industry,High,1/14/2019,Low,South Korea,High,Argentina
1,3382524,ACCT6100,Alexis Greene,1895351,Business,Insurance industry,High,6/23/2019,Low,South Korea,High,Pakistan
1,3381514,ACCT3672,Weston Herring,521214,Business,Petroleum industry,High,9/25/2019,Low,South Korea,High,Brazil
1,3381199,ACCT7964,Dexter George,3840228,Business,Tobacco industry,High,11/25/2019,Low,United Kingdom,High,Indonesia
1,3379980,ACCT6119,Ally Hancock,812411,Business,Telecommunications industry,High,11/8/2019,Low,Netherlands,High,Bangladesh
1,3378276,ACCT4177,Sam Mclaughlin,5866923,Business,Petroleum industry,High,2/24/2019,Low,Australia,High,Brazil
1,3376818,ACCT6605,Krish Holland,4219884,Business,Petroleum industry,High,4/15/2019,Low,Netherlands,High,Nigeria
1,3376744,ACCT5330,Ximena Mckinney,8789340,Business,Fishing industry,High,2/4/2019,Low,France,High,Pakistan
1,3374305,ACCT6015,Karlie Cain,4102546,Business,Telecommunications industry,High,9/20/2019,Low,Japan,High,Vietnam
1,3372509,ACCT5163,Justice Conrad,1571079,Business,Aerospace industry,High,9/12/2019,Low,Mexico,High,Argentina
1,3372454,ACCT3614,Eden Saunders,3568120,Business,Automotive industry,High,8/26/2019,Low,Netherlands,High,Russia
1,3372084,ACCT2948,Bernard Woodard,1985588,Business,Electronics industry,High,2/5/2019,Low,Netherlands,High,Indonesia
1,3371721,ACCT4517,Sarahi Richmond,2898357,Business,Textile industry,High,2/13/2019,Low,United States,High,Colombia
1,3370300,ACCT5788,Phoenix Blevins,276225,Business,Aerospace industry,High,6/14/2019,Low,South Korea,High,Turkey
1,3368858,ACCT2743,Frida Faulkner,813954,Business,Mass media,High,8/30/2019,Low,South Korea,High,Turkey
1,3368435,ACCT3840,Grady Richards,598455,Business,Arms industry,High,6/7/2019,Low,France,High,Nigeria
1,3368147,ACCT2622,Jordyn Harrington,4626945,Business,Telecommunications industry,High,9/25/2019,Low,Australia,High,Vietnam
1,3365815,ACCT7176,Liana Landry,8675121,Business,Energy industry,High,5/2/2019,Low,United Kingdom,High,Argentina
1,3364345,ACCT4608,Alyvia Pham,9319555,Business,Financial services industry,High,10/11/2019,Low,United Kingdom,High,Indonesia
1,3364060,ACCT6954,Luka Trevino,5444255,Business,Pharmaceutical industry,High,1/1/2019,Low,Japan,High,Argentina
1,3363589,ACCT7800,Tristen Stephenson,2106006,Business,Real estate industry,High,10/19/2019,Low,Australia,High,Bangladesh
1,3362749,ACCT6391,Hector Cherry,8510519,Business,Pulp and paper industry,High,12/28/2019,Low,Japan,High,Colombia
1,3362623,ACCT4993,Abbigail Carpenter,9313549,Business,Petroleum industry,High,12/18/2019,Low,South Korea,High,South Africa
1,3362190,ACCT3018,Camilla Randolph,3032442,Business,Textile industry,High,9/7/2019,Low,Japan,High,Turkey
1,3360681,ACCT2844,Ian Buckley,1317977,Business,Energy industry,High,8/8/2019,Low,Australia,High,Egypt
1,3359208,ACCT2847,Danna Contreras,3292998,Business,Timber industry,High,3/17/2019,Low,Japan,High,Nigeria
1,3357792,ACCT4011,Lamont Mathews,9412750,Business,Telecommunications industry,High,10/1/2019,Low,Italy,High,Turkey
1,3357091,ACCT4001,Adelaide Khan,7983999,Business,Electrical power industry,High,11/23/2019,Low,Japan,High,Philippines
1,3356669,ACCT4681,Skylar Foster,2148596,Business,Water industry,High,6/9/2019,Low,Canada,High,Philippines
1,3356327,ACCT2646,Anabelle Torres,4051477,Business,Broadcasting,High,1/21/2019,Low,France,High,Iran
1,3356275,ACCT2693,Zayden Webster,802647,Business,Entertainment industry,High,9/13/2019,Low,Germany,High,Vietnam
1,3354318,ACCT3063,Dallas Guerrero,8570795,Business,Film industry,High,8/23/2019,Low,Japan,High,Indonesia
1,3353493,ACCT6490,Ashtyn Burke,7333670,Business,Sport industry,High,11/17/2019,Low,Canada,High,Saudi Arabia
1,3351867,ACCT5076,Arnav Manning,5688358,Business,Mining,High,1/13/2019,Low,Netherlands,High,Egypt
1,3351037,ACCT3978,Maia Meyers,9686728,Business,Electronics industry,High,4/5/2019,Low,Canada,High,Indonesia
1,3350224,ACCT5770,Diamond Huerta,6544906,Business,Telecommunications industry,High,1/3/2019,Low,Mexico,High,Saudi Arabia
1,3348727,ACCT2171,Rodolfo Nguyen,7416887,Business,Internet,High,3/25/2019,Low,Mexico,High,Saudi Arabia
1,3345563,ACCT3339,Bryanna Padilla,5721679,Business,Defense industry,High,8/30/2019,Low,Netherlands,High,Vietnam
1,3345096,ACCT6878,Amy Williamson,8513328,Business,Electronics industry,High,10/25/2019,Low,Germany,High,Bangladesh
1,3344950,ACCT6631,Simon Brown,3436756,Business,Information industry,High,7/22/2019,Low,Germany,High,Bangladesh
1,3344698,ACCT7545,Trevin Pitts,4815501,Business,Mining,High,8/10/2019,Low,Japan,High,Pakistan
1,3344222,ACCT4681,Skylar Foster,2148596,Business,Water industry,High,6/17/2019,Low,United States,High,Vietnam
1,3344035,ACCT2847,Danna Contreras,3292998,Business,Timber industry,High,11/26/2019,Low,South Korea,High,Nigeria
1,3344018,ACCT7089,Sergio Pace,9022703,Business,Film industry,High,7/28/2019,Low,United Kingdom,High,Vietnam
1,3343924,ACCT3962,Anaya Brady,9825722,Business,Video game industry,High,4/18/2019,Low,Italy,High,South Africa
1,3342483,ACCT7089,Sergio Pace,9022703,Business,Film industry,High,10/9/2019,Low,Netherlands,High,Turkey
1,3341727,ACCT3849,Ellis Acevedo,5997023,Business,Automotive industry,High,4/22/2019,Low,Australia,High,Philippines
1,3341034,ACCT2842,Jakobe Jefferson,9890365,Business,Low to medium tech industry,High,12/28/2019,Low,United Kingdom,High,Saudi Arabia
1,3340132,ACCT5509,Dalia Kane,1734250,Business,Low to medium tech industry,High,10/29/2019,Low,Germany,High,Pakistan
1,3338876,ACCT5150,Edwin Brewer,6799127,Business,Music industry,High,2/1/2019,Low,Japan,High,Philippines
1,3338563,ACCT7266,Emely Esparza,934368,Business,Video game industry,High,7/26/2019,Low,United Kingdom,High,Egypt
1,3337864,ACCT5749,Tristen Solis,7865184,Business,Education industry,High,4/11/2019,Low,Australia,High,Nigeria
1,3337057,ACCT5890,Anna Osborne,9413073,Business,Entertainment industry,High,4/8/2019,Low,Australia,High,Vietnam
1,3336152,ACCT4291,Augustus Meyer,3811329,Business,Automotive industry,High,9/9/2019,Low,United Kingdom,High,Pakistan
1,3335594,ACCT4279,Trinity Harvey,3503225,Business,Transport industry,High,10/16/2019,Low,South Korea,High,Colombia
1,3335590,ACCT2852,Keegan Brock,2905114,Business,Pharmaceutical industry,High,2/17/2019,Low,United States,High,Pakistan
1,3333778,ACCT6477,Raul Payne,4641323,Business,Water industry,High,11/17/2019,Low,United Kingdom,High,Turkey
1,3332381,ACCT5095,Robert Molina,5830251,Business,Arms industry,High,10/1/2019,Low,Japan,High,Egypt
1,3331714,ACCT2130,Aiden Watts,1456596,Business,Fishing industry,High,2/28/2019,Low,Japan,High,Brazil
1,3331458,ACCT4829,Jamir Graves,7455186,Business,Entertainment industry,High,10/21/2019,Low,Italy,High,Egypt
1,3330938,ACCT3709,Cristopher Crane,8974864,Business,Transport industry,High,3/19/2019,Low,United Kingdom,High,Bangladesh
1,3326961,ACCT3810,Maryjane Fritz,4599372,Business,Chemical industry,High,5/20/2019,Low,Japan,High,Bangladesh
1,3325614,ACCT4860,Jaiden Lee,5767075,Business,Video game industry,High,5/10/2019,Low,Australia,High,Pakistan
1,3325179,ACCT2810,Moises Weber,483485,Business,Semiconductor industry,High,8/24/2019,Low,France,High,Brazil
1,3325004,ACCT2003,Raven Valentine,6266082,Business,Defense industry,High,8/3/2019,Low,Netherlands,High,South Africa
1,3323274,ACCT6758,Rigoberto Newman,1549567,Business,Aerospace industry,High,11/10/2019,Low,Japan,High,Indonesia
1,3322861,ACCT6402,Rayna Case,896331,Business,Construction industry,High,12/4/2019,Low,United States,High,Iran
1,3321152,ACCT2501,Elliott Rivers,9267926,Business,Low to medium tech industry,High,12/22/2019,Low,Australia,High,Bangladesh
1,3320765,ACCT7258,Fabian Hays,5902698,Business,Chemical industry,High,10/2/2019,Low,Mexico,High,Nigeria
1,3320532,ACCT2727,Cael Page,9999060,Business,Real estate industry,High,6/8/2019,Low,Mexico,High,Argentina
1,3319352,ACCT7482,Brisa Cameron,6974784,Business,Automotive industry,High,10/26/2019,Low,Japan,High,Indonesia
1,3319111,ACCT5124,Christina Beasley,9235320,Business,Shipbuilding industry,High,11/12/2019,Low,United States,High,Pakistan
1,3318851,ACCT2765,Mckenna Mcintosh,1877005,Business,Timber industry,High,3/28/2019,Low,United States,High,South Africa
1,3318696,ACCT2165,Raiden Solis,4123229,Business,Transport industry,High,3/16/2019,Low,Italy,High,South Africa
1,3318549,ACCT4073,Jared Castaneda,3900538,Business,Video game industry,High,1/7/2019,Low,Netherlands,High,Philippines
1,3317615,ACCT4252,Camryn Lyons,8942185,Business,Education industry,High,8/30/2019,Low,Italy,High,South Africa
1,3316938,ACCT3532,Lucas Fisher,1943056,Business,Electronics industry,High,2/3/2019,Low,Germany,High,Nigeria
1,3314865,ACCT2634,Leon Maynard,427925,Business,Education industry,High,11/9/2019,Low,South Korea,High,Pakistan
1,3314641,ACCT4027,Shayla Shah,1940055,Business,Hospitality industry,High,3/14/2019,Low,Germany,High,South Africa
1,3314525,ACCT2840,Gracelyn Stone,3423386,Business,Electrical power industry,High,3/8/2019,Low,Australia,High,Saudi Arabia
1,3313303,ACCT7572,Fernanda Levy,8658214,Business,Low to medium tech industry,High,9/18/2019,Low,Mexico,High,South Africa
1,3312699,ACCT5925,Nico Maddox,2741250,Business,Computer industry,High,5/25/2019,Low,Mexico,High,Vietnam
1,3311312,ACCT7358,Juliette Kelley,7650682,Business,Timber industry,High,2/17/2019,Low,France,High,Saudi Arabia
1,3310575,ACCT5574,Emmalee Woodard,6695550,Business,Tobacco industry,High,2/12/2019,Low,United States,High,Vietnam
1,3309046,ACCT2967,Charlie Mcpherson,7709408,Business,Hospitality industry,High,9/29/2019,Low,United States,High,Bangladesh
1,3307589,ACCT4824,Samuel Garner,7174787,Business,Publishing,High,6/20/2019,Low,Germany,High,Bangladesh
1,3307303,ACCT7572,Fernanda Levy,8658214,Business,Low to medium tech industry,High,10/30/2019,Low,France,High,Egypt
1,3307182,ACCT3493,Saige Mathis,7830940,Business,Chemical industry,High,9/24/2019,Low,United Kingdom,High,Egypt
1,3306065,ACCT7017,Conner Herring,7801406,Business,Tobacco industry,High,4/15/2019,Low,Italy,High,Argentina
1,3305997,ACCT5326,Fisher Bishop,3539338,Business,Fishing industry,High,2/18/2019,Low,Germany,High,Brazil
1,3302391,ACCT3217,Skyler Benson,4674285,Business,Chemical industry,High,2/24/2019,Low,United Kingdom,High,Argentina
1,3301738,ACCT5854,Houston Bryant,4753703,Business,Arms industry,High,11/12/2019,Low,United States,High,Indonesia
1,3301055,ACCT3752,Carly Reeves,3849148,Business,Tobacco industry,High,12/19/2019,Low,Australia,High,Bangladesh
1,3300080,ACCT7000,Zaiden Bender,1626801,Business,Mass media,High,1/20/2019,Low,Germany,High,Russia
1,3299811,ACCT4980,Titus Hebert,5558070,Business,Shipbuilding industry,High,1/28/2019,Low,Japan,High,Colombia
1,3299577,ACCT6215,Chance Hardin,3873049,Business,Video game industry,High,9/27/2019,Low,Italy,High,Philippines
1,3299206,ACCT4043,Kelly Bautista,6581447,Business,Defense industry,High,1/27/2019,Low,South Korea,High,Indonesia
1,3299095,ACCT2789,Wesley Dennis,6963906,Business,Semiconductor industry,High,10/21/2019,Low,Germany,High,Vietnam
1,3297756,ACCT2333,Derick Peters,3656649,Business,Software industry,High,11/9/2019,Low,France,High,Pakistan
1,3294837,ACCT2800,Blaze Wiggins,6453553,Business,Education industry,High,6/9/2019,Low,Canada,High,Philippines
1,3294602,ACCT4470,Mia Wyatt,4850188,Business,Automotive industry,High,12/8/2019,Low,France,High,Egypt
1,3293608,ACCT2132,Blake Costa,370230,Business,Health care industry,High,12/7/2019,Low,Mexico,High,South Africa
1,3292304,ACCT2305,Kaitlin Schultz,8440080,Business,Textile industry,High,3/17/2019,Low,Netherlands,High,Turkey
1,3292006,ACCT3023,Krista Bates,6037064,Business,Water industry,High,9/13/2019,Low,Italy,High,Turkey
1,3291333,ACCT5212,Greyson Brooks,7405152,Business,Film industry,High,3/14/2019,Low,France,High,Philippines
1,3289433,ACCT6757,Maddox Norman,7338716,Business,Internet,High,8/6/2019,Low,Japan,High,Vietnam
1,3285714,ACCT2845,Kathleen Vaughn,5061651,Business,Telecommunications industry,High,9/9/2019,Low,Australia,High,Indonesia
1,3285204,ACCT4135,Ada Elliott,338653,Business,Food industry,High,2/7/2019,Low,Italy,High,Bangladesh
1,3285195,ACCT2285,Tyree Hughes,6396897,Business,Mining,High,6/19/2019,Low,Italy,High,Iran
1,3284101,ACCT2982,Killian Barker,7517256,Business,Music industry,High,5/27/2019,Low,Canada,High,Russia
1,3279639,ACCT3541,Yosef Huang,6015039,Business,Telecommunications industry,High,5/26/2019,Low,Netherlands,High,Philippines
1,3278628,ACCT3993,Walter Ferrell,7029395,Business,Fishing industry,High,8/7/2019,Low,United States,High,Argentina
1,3278595,ACCT2857,Trent Saunders,9869019,Business,Defense industry,High,1/20/2019,Low,Japan,High,Vietnam
1,3278164,ACCT7877,Marcel Huang,2713935,Business,Defense industry,High,3/29/2019,Low,Germany,High,Bangladesh
1,3275834,ACCT5238,Alayna Warren,3938052,Business,Energy industry,High,6/8/2019,Low,France,High,Bangladesh
1,3274506,ACCT6291,Maurice Estes,2021301,Business,Food industry,High,6/8/2019,Low,Netherlands,High,Argentina
1,3274186,ACCT4852,Malakai Barnett,1613585,Business,Shipbuilding industry,High,6/1/2019,Low,Italy,High,Brazil
1,3273571,ACCT7071,Donna Arnold,2476144,Business,Tobacco industry,High,12/3/2019,Low,Netherlands,High,Nigeria
1,3273439,ACCT7690,Sam Davis,6695968,Business,Water industry,High,6/5/2019,Low,United Kingdom,High,Indonesia
1,3271980,ACCT4236,Raphael Byrd,2499596,Business,Broadcasting,High,10/7/2019,Low,Australia,High,Pakistan
1,3270838,ACCT6062,Jax Rodgers,7489468,Business,Pulp and paper industry,High,4/10/2019,Low,Germany,High,Iran
1,3270233,ACCT5713,Lexie Floyd,683623,Business,Electronics industry,High,9/11/2019,Low,Australia,High,Argentina
1,3269577,ACCT3743,Jaliyah Krueger,9616469,Business,Video game industry,High,9/7/2019,Low,Canada,High,Egypt
1,3269473,ACCT2732,Kyler Bryant,3403369,Business,Publishing,High,11/13/2019,Low,France,High,Indonesia
1,3268782,ACCT7647,Alayna Eaton,3164237,Business,Shipbuilding industry,High,10/24/2019,Low,United Kingdom,High,Saudi Arabia
1,3268014,ACCT3727,Valentina Barrera,4257430,Business,Petroleum industry,High,3/2/2019,Low,Japan,High,Turkey
1,3267740,ACCT6011,Kian Day,8251537,Business,Pulp and paper industry,High,5/25/2019,Low,United Kingdom,High,South Africa
1,3265016,ACCT6509,Bryanna Tate,8710582,Business,Telecommunications industry,High,3/3/2019,Low,Mexico,High,Iran
1,3262790,ACCT5338,Alessandro Murillo,794758,Business,Insurance industry,High,7/4/2019,Low,United States,High,Brazil
1,3262634,ACCT4480,Nina Bates,8868189,Business,Textile industry,High,4/24/2019,Low,Japan,High,Pakistan
1,3262292,ACCT6394,Oswaldo Davenport,2494226,Business,Food industry,High,9/12/2019,Low,United Kingdom,High,Turkey
1,3262074,ACCT2995,Ross Knight,1329509,Business,Transport industry,High,8/18/2019,Low,Italy,High,Russia
1,3261375,ACCT5603,Aydin Noble,210506,Business,Chemical industry,High,11/16/2019,Low,France,High,Egypt
1,3261276,ACCT7715,Araceli Barajas,9481157,Business,Fishing industry,High,12/22/2019,Low,Mexico,High,Russia
1,3258284,ACCT7811,Ashtyn Reese,3755287,Business,Real estate industry,High,7/4/2019,Low,Australia,High,Vietnam
1,3257518,ACCT2265,Odin Wolfe,3240722,Business,Software industry,High,2/13/2019,Low,Australia,High,Brazil
1,3255389,ACCT3514,Caitlyn Moyer,5464978,Business,Insurance industry,High,8/9/2019,Low,United Kingdom,High,Indonesia
1,3253689,ACCT5925,Nico Maddox,2741250,Business,Computer industry,High,8/21/2019,Low,Italy,High,Vietnam
1,3252758,ACCT2485,Nathan Poole,5923264,Business,Industrial robot industry,High,3/30/2019,Low,United Kingdom,High,Turkey
1,3251927,ACCT5749,Tristen Solis,7865184,Business,Education industry,High,10/6/2019,Low,Mexico,High,Argentina
1,3251904,ACCT7136,Javion Smith,8015562,Business,News media,High,8/28/2019,Low,Netherlands,High,Argentina
