transaction_ct,transaction_amt,t.sender_acct,recieving_acct_id,recieving_acct_name,recieving_acct_annual_income,recieving_acct_src_income,a.acct_industry,a.acct_risk,t.transaction_date,t.send_country_risk,t.send_country_name,t.reciever_country_risk,t.reciever_country_name
1,2308858,ACCT7085,ACCT6919,Amari Hebert,1339799,Business,Video game industry,High,4/28/2019,High,Philippines,Low,United Kingdom
1,2305484,ACCT5301,ACCT5819,Liliana Pugh,1854867,Business,Video game industry,High,3/17/2019,High,Argentina,Low,Netherlands
1,2305258,ACCT7365,ACCT4664,Kole Pruitt,900219,Business,Industrial robot industry,High,10/11/2019,High,Nigeria,Low,Japan
1,2304199,ACCT6354,ACCT5819,Liliana Pugh,1854867,Business,Video game industry,High,5/27/2019,High,Bangladesh,Low,Canada
1,2298160,ACCT7566,ACCT4027,Shayla Shah,1940055,Business,Hospitality industry,High,1/27/2019,High,Pakistan,Low,South Korea
1,2297861,ACCT4021,ACCT2769,Zackary Ruiz,513280,Business,Information industry,High,3/23/2019,High,Brazil,Low,Canada
1,2289323,ACCT4849,ACCT3445,Ralph Hebert,853212,Business,Timber industry,High,8/11/2019,High,Bangladesh,Low,South Korea
1,2283782,ACCT4191,ACCT2634,Leon Maynard,427925,Business,Education industry,High,9/11/2019,High,Argentina,Low,Germany
1,2279574,ACCT3059,ACCT4431,Ari Reese,1749771,Business,Video game industry,High,3/7/2019,High,Bangladesh,Low,Australia
1,2271942,ACCT6682,ACCT2844,Ian Buckley,1317977,Business,Energy industry,High,4/11/2019,High,Indonesia,Low,France
1,2264478,ACCT7017,ACCT7459,Noah Nelson,1055387,Business,Internet,High,8/28/2019,High,Vietnam,Low,Australia
1,2263781,ACCT7285,ACCT2008,Adeline Francis,469124,Business,Industrial robot industry,High,2/6/2019,High,Pakistan,Low,Japan
1,2263082,ACCT2711,ACCT4903,Yusuf Colon,614078,Business,Computer industry,High,10/5/2019,High,Vietnam,Low,Japan
1,2262038,ACCT7934,ACCT7603,Finley Lynch,1800068,Business,Music industry,High,3/3/2019,High,Argentina,Low,Germany
1,2261810,ACCT7186,ACCT4261,Londyn Barnes,217013,Business,Publishing,High,6/11/2019,High,Philippines,Low,France
1,2238476,ACCT5344,ACCT2087,Alexzander Osborn,123025,Business,Internet,High,3/8/2019,High,Iran,Low,United States
1,2233352,ACCT5488,ACCT5508,Alma Pena,1983051,Business,Publishing,High,9/15/2019,High,Colombia,Low,United States
1,2220305,ACCT4218,ACCT4574,Sincere Carrillo,826626,Business,Computer industry,High,5/30/2019,High,Philippines,Low,France
1,2220262,ACCT5426,ACCT3066,Eric Beard,984304,Business,Water industry,High,8/9/2019,High,Nigeria,Low,Australia
1,2213899,ACCT7956,ACCT2130,Aiden Watts,1456596,Business,Fishing industry,High,10/29/2019,High,Pakistan,Low,Australia
1,2209139,ACCT7809,ACCT6119,Ally Hancock,812411,Business,Telecommunications industry,High,12/15/2019,High,Nigeria,Low,Netherlands
1,2207898,ACCT7103,ACCT4664,Kole Pruitt,900219,Business,Industrial robot industry,High,5/17/2019,High,South Africa,Low,Canada
1,2206374,ACCT5549,ACCT2545,Nina Bryan,1506992,Business,Water industry,High,7/1/2019,High,Saudi Arabia,Low,Italy
1,2202839,ACCT7421,ACCT4135,Ada Elliott,338653,Business,Food industry,High,4/13/2019,High,Russia,Low,Netherlands
1,2195045,ACCT7953,ACCT3153,Tyler Harrington,2169627,Business,Broadcasting,High,11/24/2019,High,Brazil,Low,South Korea
1,2193190,ACCT6519,ACCT3153,Tyler Harrington,2169627,Business,Broadcasting,High,5/11/2019,High,Pakistan,Low,United Kingdom
1,2183436,ACCT2960,ACCT2040,Alan Hooper,1763282,Business,Hospitality industry,High,7/21/2019,High,Brazil,Low,Australia
1,2181130,ACCT5151,ACCT4027,Shayla Shah,1940055,Business,Hospitality industry,High,3/22/2019,High,Argentina,Low,Germany
1,2172760,ACCT6124,ACCT3257,Karlie Ingram,141800,Business,Automotive industry,High,6/18/2019,High,Brazil,Low,Germany
1,2169859,ACCT4719,ACCT5603,Aydin Noble,210506,Business,Chemical industry,High,6/13/2019,High,Philippines,Low,United Kingdom
1,2159871,ACCT5687,ACCT5577,Leonidas Elliott,1279084,Business,Fishing industry,High,5/29/2019,High,Indonesia,Low,Germany
1,2158217,ACCT5750,ACCT7603,Finley Lynch,1800068,Business,Music industry,High,6/11/2019,High,Bangladesh,Low,United States
1,2144906,ACCT3584,ACCT3270,Andreas Vargas,1267559,Business,Music industry,High,1/22/2019,High,Vietnam,Low,Japan
1,2139140,ACCT7865,ACCT7453,Sonia Roach,1305783,Business,Entertainment industry,High,1/10/2019,High,Bangladesh,Low,Japan
1,2135762,ACCT4762,ACCT5064,Janiya Mann,933234,Business,Electronics industry,High,4/20/2019,High,Brazil,Low,United Kingdom
1,2135712,ACCT5460,ACCT3564,Caitlin Archer,2120882,Business,Pulp and paper industry,High,10/24/2019,High,Russia,Low,Germany
1,2129871,ACCT6779,ACCT6291,Maurice Estes,2021301,Business,Food industry,High,12/3/2019,High,South Africa,Low,South Korea
1,2114870,ACCT3628,ACCT7556,Shaun Escobar,1320895,Business,Film industry,High,7/6/2019,High,Pakistan,Low,Italy
1,2113386,ACCT5613,ACCT2087,Alexzander Osborn,123025,Business,Internet,High,4/14/2019,High,Egypt,Low,Germany
1,2111281,ACCT4962,ACCT7215,Emelia Mendez,810450,Business,Pulp and paper industry,High,11/9/2019,High,Nigeria,Low,United Kingdom
1,2107351,ACCT4737,ACCT2645,Carly Page,544724,Business,Software industry,High,1/1/2019,High,Indonesia,Low,Australia
1,2101533,ACCT5850,ACCT6100,Alexis Greene,1895351,Business,Insurance industry,High,6/4/2019,High,Iran,Low,Mexico
1,2100930,ACCT7403,ACCT4903,Yusuf Colon,614078,Business,Computer industry,High,2/27/2019,High,Iran,Low,United Kingdom
1,2099898,ACCT2202,ACCT5795,Mateo Hinton,2026516,Business,Video game industry,High,5/23/2019,High,Indonesia,Low,South Korea
1,2097182,ACCT5411,ACCT7306,Arabella Coffey,645344,Business,Defense industry,High,12/2/2019,High,Brazil,Low,Mexico
1,2094675,ACCT2196,ACCT4823,Lance Vance,129926,Business,Pulp and paper industry,High,9/18/2019,High,Egypt,Low,Germany
1,2090964,ACCT4190,ACCT7028,Deacon Walls,789169,Business,Water industry,High,12/11/2019,High,Philippines,Low,South Korea
1,2088023,ACCT7499,ACCT2258,Aiyana Pham,1382552,Business,Computer industry,High,7/16/2019,High,Pakistan,Low,Netherlands
1,2069194,ACCT7880,ACCT3991,Chace Spence,1820846,Business,Fishing industry,High,7/19/2019,High,Argentina,Low,Australia
1,2067629,ACCT6266,ACCT2844,Ian Buckley,1317977,Business,Energy industry,High,5/19/2019,High,Indonesia,Low,Australia
1,2058448,ACCT5018,ACCT6174,Eduardo Bryan,828141,Business,Industrial robot industry,High,4/10/2019,High,Bangladesh,Low,South Korea
1,2057603,ACCT2942,ACCT7579,Ally Espinoza,1214825,Business,Telecommunications industry,High,1/2/2019,High,Colombia,Low,Australia
1,2056308,ACCT6685,ACCT4215,Nikolas Alvarado,1141936,Business,Computer industry,High,11/1/2019,High,Iran,Low,Netherlands
1,2054008,ACCT6662,ACCT6501,Ella Brock,282437,Business,Education industry,High,5/4/2019,High,Colombia,Low,Mexico
1,2047779,ACCT6822,ACCT7339,Delilah Miranda,1255268,Business,Food industry,High,4/12/2019,High,Vietnam,Low,Australia
1,2032375,ACCT3636,ACCT5911,Brianna Hester,1131000,Business,Telecommunications industry,High,5/21/2019,High,Saudi Arabia,Low,South Korea
1,2032063,ACCT7596,ACCT6131,Miracle Sharp,157719,Business,Automotive industry,High,6/1/2019,High,Nigeria,Low,Japan
1,2029849,ACCT5235,ACCT3671,Terrell Ware,671208,Business,Energy industry,High,10/27/2019,High,Colombia,Low,Germany
1,2026847,ACCT4939,ACCT4851,Maddox Mahoney,1537529,Business,Health care industry,High,8/24/2019,High,Pakistan,Low,United Kingdom
1,2025276,ACCT2560,ACCT3672,Weston Herring,521214,Business,Petroleum industry,High,6/2/2019,High,Bangladesh,Low,United Kingdom
1,2018289,ACCT7753,ACCT5643,Aliyah Odom,1582722,Business,Industrial robot industry,High,2/23/2019,High,South Africa,Low,Italy
1,2012584,ACCT4593,ACCT7714,Frances Watkins,291369,Business,Fishing industry,High,10/10/2019,High,Bangladesh,Low,United States
1,2003709,ACCT6041,ACCT6301,Cecilia Meyer,368008,Business,Energy industry,High,6/30/2019,High,Iran,Low,Japan
1,1996175,ACCT4069,ACCT4725,Gerardo Leonard,1195677,Business,Timber industry,High,5/30/2019,High,Russia,Low,Italy
1,1990903,ACCT6980,ACCT7673,Viviana Sellers,811374,Business,Video game industry,High,5/19/2019,High,Nigeria,Low,Germany
1,1976094,ACCT6021,ACCT7834,Karli Ryan,1020063,Business,Internet,High,8/30/2019,High,Nigeria,Low,France
1,1971916,ACCT5051,ACCT7673,Viviana Sellers,811374,Business,Video game industry,High,11/15/2019,High,Pakistan,Low,United Kingdom
1,1968667,ACCT6052,ACCT7350,Peter Gibbs,737939,Business,Video game industry,High,8/13/2019,High,Iran,Low,Canada
1,1968506,ACCT3648,ACCT7599,Anabelle Wolfe,243191,Business,Petroleum industry,High,3/28/2019,High,Brazil,Low,Mexico
1,1966218,ACCT3670,ACCT2769,Zackary Ruiz,513280,Business,Information industry,High,5/21/2019,High,Colombia,Low,Mexico
1,1949438,ACCT4512,ACCT3094,Miya Aguilar,1913490,Business,Mass media,High,7/5/2019,High,Bangladesh,Low,Canada
1,1946418,ACCT6289,ACCT4725,Gerardo Leonard,1195677,Business,Timber industry,High,12/25/2019,High,Bangladesh,Low,United Kingdom
1,1940329,ACCT5110,ACCT4132,Emma Escobar,361689,Business,Pharmaceutical industry,High,2/22/2019,High,Indonesia,Low,Mexico
1,1937567,ACCT5706,ACCT7031,Dustin Stanley,743260,Business,Hospitality industry,High,11/20/2019,High,Philippines,Low,United States
1,1934064,ACCT3960,ACCT3661,Rolando Hester,1517068,Business,Mass media,High,4/4/2019,High,Pakistan,Low,Mexico
1,1933694,ACCT4442,ACCT6863,Ivan Pruitt,1272519,Business,Industrial robot industry,High,1/5/2019,High,Bangladesh,Low,United Kingdom
1,1918194,ACCT3891,ACCT2634,Leon Maynard,427925,Business,Education industry,High,9/25/2019,High,Saudi Arabia,Low,Australia
1,1904780,ACCT6669,ACCT5603,Aydin Noble,210506,Business,Chemical industry,High,2/27/2019,High,Vietnam,Low,Netherlands
1,1899284,ACCT7045,ACCT2693,Zayden Webster,802647,Business,Entertainment industry,High,3/24/2019,High,Bangladesh,Low,Japan
1,1899217,ACCT3400,ACCT2087,Alexzander Osborn,123025,Business,Internet,High,8/8/2019,High,Colombia,Low,United Kingdom
1,1894201,ACCT3169,ACCT5600,Tiana Levy,1608741,Business,Steel industry,High,7/22/2019,High,Iran,Low,Canada
1,1889699,ACCT2260,ACCT4514,Skyla Sparks,1686586,Business,Industrial robot industry,High,11/26/2019,High,Russia,Low,Germany
1,1872316,ACCT2194,ACCT5788,Phoenix Blevins,276225,Business,Aerospace industry,High,8/13/2019,High,Philippines,Low,United States
1,1868483,ACCT3247,ACCT5082,Mitchell Harrell,1149639,Business,Semiconductor industry,High,10/30/2019,High,Iran,Low,Italy
1,1864406,ACCT5668,ACCT4135,Ada Elliott,338653,Business,Food industry,High,4/13/2019,High,Russia,Low,United Kingdom
1,1858038,ACCT2269,ACCT2371,Amari Farrell,883818,Business,Aerospace industry,High,6/13/2019,High,Saudi Arabia,Low,Mexico
1,1852694,ACCT7718,ACCT7270,Skylar French,275250,Business,Financial services industry,High,4/5/2019,High,Brazil,Low,United States
1,1849939,ACCT3813,ACCT7960,Taniya Higgins,835459,Business,Telecommunications industry,High,11/8/2019,High,Saudi Arabia,Low,France
1,1849530,ACCT6364,ACCT3147,Triston Moreno,1729880,Business,Electrical power industry,High,1/28/2019,High,Bangladesh,Low,Mexico
1,1844821,ACCT4158,ACCT3210,Lilian Richard,809451,Business,Financial services industry,High,12/5/2019,High,Colombia,Low,Mexico
1,1836768,ACCT7364,ACCT7862,Clarissa Cochran,1389498,Business,Water industry,High,7/22/2019,High,Brazil,Low,Mexico
1,1831324,ACCT2214,ACCT7916,Marquise Henson,1208314,Business,Hospitality industry,High,1/30/2019,High,Brazil,Low,South Korea
1,1823873,ACCT7726,ACCT7031,Dustin Stanley,743260,Business,Hospitality industry,High,9/19/2019,High,Turkey,Low,Japan
1,1822434,ACCT2312,ACCT5788,Phoenix Blevins,276225,Business,Aerospace industry,High,5/6/2019,High,Pakistan,Low,Netherlands
1,1819587,ACCT6604,ACCT4725,Gerardo Leonard,1195677,Business,Timber industry,High,8/6/2019,High,Iran,Low,Germany
1,1810897,ACCT4061,ACCT7920,Ainsley Rosales,241526,Business,Pharmaceutical industry,High,7/19/2019,High,Nigeria,Low,Mexico
1,1802535,ACCT3452,ACCT6589,Noe Benjamin,581850,Business,Arms industry,High,9/21/2019,High,Saudi Arabia,Low,United Kingdom
1,1799057,ACCT4196,ACCT3445,Ralph Hebert,853212,Business,Timber industry,High,4/1/2019,High,Saudi Arabia,Low,United States
1,1793980,ACCT7089,ACCT5428,Demetrius Rivers,1500027,Business,Telecommunications industry,High,2/24/2019,High,Bangladesh,Low,South Korea
1,1788772,ACCT6107,ACCT7960,Taniya Higgins,835459,Business,Telecommunications industry,High,3/21/2019,High,Vietnam,Low,Italy
1,1774690,ACCT4930,ACCT3380,Moshe Petty,320296,Business,Energy industry,High,7/25/2019,High,South Africa,Low,United Kingdom
1,1774602,ACCT3533,ACCT4823,Lance Vance,129926,Business,Pulp and paper industry,High,3/11/2019,High,Colombia,Low,United Kingdom
1,1769826,ACCT3651,ACCT7996,Francis Mcclure,688219,Business,Computer industry,High,2/13/2019,High,Russia,Low,Mexico
1,1762655,ACCT4428,ACCT6571,Brogan Farmer,880290,Business,Mass media,High,6/15/2019,High,Colombia,Low,Canada
1,1761478,ACCT4730,ACCT6743,Jamir Mckinney,262241,Business,Film industry,High,2/1/2019,High,Iran,Low,France
1,1759584,ACCT7838,ACCT6178,Nathanael James,108874,Business,Hospitality industry,High,5/5/2019,High,Bangladesh,Low,Mexico
1,1758627,ACCT5034,ACCT4823,Lance Vance,129926,Business,Pulp and paper industry,High,11/12/2019,High,Egypt,Low,United States
1,1744275,ACCT5259,ACCT5577,Leonidas Elliott,1279084,Business,Fishing industry,High,11/19/2019,High,South Africa,Low,United Kingdom
1,1741111,ACCT7235,ACCT2743,Frida Faulkner,813954,Business,Mass media,High,4/22/2019,High,Indonesia,Low,United States
1,1738599,ACCT6603,ACCT7354,Martha Merritt,1473722,Business,Computer industry,High,7/19/2019,High,Brazil,Low,Netherlands
1,1738307,ACCT2341,ACCT3833,Emilee Nixon,1316521,Business,Construction industry,High,4/28/2019,High,Argentina,Low,Japan
1,1725825,ACCT5153,ACCT2029,Allan Parsons,1170210,Business,Telecommunications industry,High,2/8/2019,High,Turkey,Low,France
1,1724209,ACCT4335,ACCT5643,Aliyah Odom,1582722,Business,Industrial robot industry,High,5/7/2019,High,Saudi Arabia,Low,South Korea
1,1721986,ACCT5440,ACCT5064,Janiya Mann,933234,Business,Electronics industry,High,7/30/2019,High,Iran,Low,France
1,1719013,ACCT6585,ACCT7834,Karli Ryan,1020063,Business,Internet,High,11/18/2019,High,Nigeria,Low,South Korea
1,1704735,ACCT4521,ACCT7000,Zaiden Bender,1626801,Business,Mass media,High,7/1/2019,High,Argentina,Low,Japan
1,1703409,ACCT6149,ACCT4215,Nikolas Alvarado,1141936,Business,Computer industry,High,11/5/2019,High,Nigeria,Low,Canada
1,1692852,ACCT7155,ACCT4029,Tianna Mays,782425,Business,Hospitality industry,High,11/15/2019,High,Vietnam,Low,France
1,1683714,ACCT6073,ACCT4891,Jaidyn Kirk,603008,Business,Tobacco industry,High,1/5/2019,High,Philippines,Low,Japan
1,1679702,ACCT4995,ACCT2634,Leon Maynard,427925,Business,Education industry,High,6/15/2019,High,South Africa,Low,United Kingdom
1,1675373,ACCT7562,ACCT6969,Santos Cantrell,1079773,Business,Tobacco industry,High,6/7/2019,High,Brazil,Low,Italy
1,1660699,ACCT6769,ACCT5428,Demetrius Rivers,1500027,Business,Telecommunications industry,High,2/9/2019,High,Saudi Arabia,Low,Australia
1,1657510,ACCT2581,ACCT6571,Brogan Farmer,880290,Business,Mass media,High,9/23/2019,High,Philippines,Low,South Korea
1,1655106,ACCT7289,ACCT4164,Abdullah Hays,795837,Business,Shipbuilding industry,High,12/17/2019,High,Philippines,Low,United Kingdom
1,1651032,ACCT5930,ACCT5892,Turner Gibbs,1196714,Business,Education industry,High,5/24/2019,High,Colombia,Low,Mexico
1,1648233,ACCT4265,ACCT5993,Jerome Salas,326590,Business,Transport industry,High,3/30/2019,High,Turkey,Low,United States
1,1640183,ACCT7352,ACCT6969,Santos Cantrell,1079773,Business,Tobacco industry,High,9/30/2019,High,Iran,Low,Netherlands
1,1635860,ACCT2498,ACCT4135,Ada Elliott,338653,Business,Food industry,High,6/5/2019,High,Iran,Low,United States
1,1634429,ACCT4038,ACCT5614,Reed Castillo,738493,Business,Real estate industry,High,9/27/2019,High,Philippines,Low,Netherlands
1,1633153,ACCT4281,ACCT4135,Ada Elliott,338653,Business,Food industry,High,11/2/2019,High,Bangladesh,Low,United States
1,1632390,ACCT2689,ACCT6114,Ally Olsen,169672,Business,Industrial robot industry,High,1/11/2019,High,Egypt,Low,Japan
1,1625231,ACCT3022,ACCT2029,Allan Parsons,1170210,Business,Telecommunications industry,High,4/27/2019,High,Argentina,Low,Netherlands
1,1624829,ACCT3014,ACCT6796,Harley Simpson,102749,Business,Automotive industry,High,3/3/2019,High,Russia,Low,United Kingdom
1,1619297,ACCT4434,ACCT6796,Harley Simpson,102749,Business,Automotive industry,High,8/5/2019,High,Iran,Low,France
1,1614952,ACCT6196,ACCT5713,Lexie Floyd,683623,Business,Electronics industry,High,7/1/2019,High,Nigeria,Low,Japan
1,1614923,ACCT6703,ACCT3437,Glenn Simmons,1081796,Business,News media,High,4/25/2019,High,Saudi Arabia,Low,France
1,1614136,ACCT2096,ACCT7996,Francis Mcclure,688219,Business,Computer industry,High,5/26/2019,High,South Africa,Low,Canada
1,1608080,ACCT2256,ACCT3672,Weston Herring,521214,Business,Petroleum industry,High,3/7/2019,High,Argentina,Low,South Korea
1,1604802,ACCT7498,ACCT7798,Graham Shah,1427972,Business,Textile industry,High,8/24/2019,High,Argentina,Low,Japan
1,1603152,ACCT5675,ACCT7556,Shaun Escobar,1320895,Business,Film industry,High,9/22/2019,High,Iran,Low,United Kingdom
1,1597251,ACCT5170,ACCT6131,Miracle Sharp,157719,Business,Automotive industry,High,10/21/2019,High,Egypt,Low,United States
1,1593613,ACCT2875,ACCT6198,Anderson Pace,1096462,Business,Low to medium tech industry,High,2/23/2019,High,Egypt,Low,United Kingdom
1,1582926,ACCT4049,ACCT6571,Brogan Farmer,880290,Business,Mass media,High,9/17/2019,High,Brazil,Low,South Korea
1,1581331,ACCT2720,ACCT2031,Izabelle Horn,1248339,Business,News media,High,1/11/2019,High,Russia,Low,Canada
1,1562143,ACCT3133,ACCT5983,Neil Pham,1065707,Business,Petroleum industry,High,10/11/2019,High,Vietnam,Low,Italy
1,1559037,ACCT5418,ACCT7986,Anastasia Cochran,356324,Business,Semiconductor industry,High,10/5/2019,High,Egypt,Low,United Kingdom
1,1558588,ACCT7150,ACCT5713,Lexie Floyd,683623,Business,Electronics industry,High,2/24/2019,High,Brazil,Low,Australia
1,1557491,ACCT4020,ACCT7862,Clarissa Cochran,1389498,Business,Water industry,High,2/13/2019,High,Nigeria,Low,Canada
1,1554762,ACCT6578,ACCT2008,Adeline Francis,469124,Business,Industrial robot industry,High,6/4/2019,High,Russia,Low,Mexico
1,1550173,ACCT7912,ACCT6589,Noe Benjamin,581850,Business,Arms industry,High,5/29/2019,High,Nigeria,Low,Netherlands
1,1542200,ACCT7207,ACCT5788,Phoenix Blevins,276225,Business,Aerospace industry,High,4/16/2019,High,Nigeria,Low,United Kingdom
1,1533171,ACCT3103,ACCT7306,Arabella Coffey,645344,Business,Defense industry,High,6/7/2019,High,Colombia,Low,United Kingdom
1,1520413,ACCT2960,ACCT4181,Tyrell Figueroa,1068160,Business,Pharmaceutical industry,High,3/17/2019,High,Pakistan,Low,United Kingdom
1,1510893,ACCT7476,ACCT3066,Eric Beard,984304,Business,Water industry,High,1/2/2019,High,Turkey,Low,France
1,1506040,ACCT6676,ACCT3879,Elliott Holt,563804,Business,Insurance industry,High,7/16/2019,High,Egypt,Low,Germany
1,1505277,ACCT2158,ACCT4090,Dustin Kerr,1446737,Business,Health care industry,High,12/3/2019,High,Saudi Arabia,Low,Japan
1,1501403,ACCT2248,ACCT3066,Eric Beard,984304,Business,Water industry,High,12/9/2019,High,Colombia,Low,France
1,1497610,ACCT6352,ACCT3177,Keyon Jones,467592,Business,Mass media,High,2/21/2019,High,Nigeria,Low,Mexico
1,1495973,ACCT2160,ACCT6174,Eduardo Bryan,828141,Business,Industrial robot industry,High,8/17/2019,High,Saudi Arabia,Low,Italy
1,1493616,ACCT7318,ACCT5577,Leonidas Elliott,1279084,Business,Fishing industry,High,11/19/2019,High,Russia,Low,France
1,1489650,ACCT2431,ACCT2087,Alexzander Osborn,123025,Business,Internet,High,6/16/2019,High,Turkey,Low,Japan
1,1475531,ACCT5998,ACCT4164,Abdullah Hays,795837,Business,Shipbuilding industry,High,6/1/2019,High,Russia,Low,Germany
1,1474785,ACCT3722,ACCT5993,Jerome Salas,326590,Business,Transport industry,High,3/23/2019,High,Argentina,Low,Canada
1,1467714,ACCT4423,ACCT2634,Leon Maynard,427925,Business,Education industry,High,2/7/2019,High,Colombia,Low,Italy
1,1466892,ACCT2918,ACCT7986,Anastasia Cochran,356324,Business,Semiconductor industry,High,11/28/2019,High,Iran,Low,Italy
1,1455874,ACCT6132,ACCT7920,Ainsley Rosales,241526,Business,Pharmaceutical industry,High,3/25/2019,High,Brazil,Low,Australia
1,1454324,ACCT4270,ACCT5168,Alessandra Fry,420572,Business,Computer industry,High,1/13/2019,High,Nigeria,Low,Australia
1,1453153,ACCT3197,ACCT6743,Jamir Mckinney,262241,Business,Film industry,High,5/15/2019,High,Colombia,Low,Mexico
1,1446490,ACCT6500,ACCT2701,Kiersten Cochran,975866,Business,Transport industry,High,3/7/2019,High,Egypt,Low,Netherlands
1,1445325,ACCT3542,ACCT6174,Eduardo Bryan,828141,Business,Industrial robot industry,High,8/7/2019,High,South Africa,Low,United Kingdom
1,1441565,ACCT2669,ACCT7215,Emelia Mendez,810450,Business,Pulp and paper industry,High,1/11/2019,High,Brazil,Low,Canada
1,1438655,ACCT5713,ACCT4261,Londyn Barnes,217013,Business,Publishing,High,3/18/2019,High,Vietnam,Low,Germany
1,1432924,ACCT3788,ACCT4959,Landin Torres,687069,Business,Computer industry,High,3/7/2019,High,Indonesia,Low,France
1,1428904,ACCT7495,ACCT5614,Reed Castillo,738493,Business,Real estate industry,High,8/4/2019,High,Indonesia,Low,Netherlands
1,1427386,ACCT3988,ACCT7459,Noah Nelson,1055387,Business,Internet,High,9/19/2019,High,Argentina,Low,Australia
1,1419403,ACCT7984,ACCT3177,Keyon Jones,467592,Business,Mass media,High,4/7/2019,High,Bangladesh,Low,Canada
1,1403911,ACCT3938,ACCT7960,Taniya Higgins,835459,Business,Telecommunications industry,High,1/17/2019,High,South Africa,Low,Italy
1,1383007,ACCT2556,ACCT3066,Eric Beard,984304,Business,Water industry,High,12/30/2019,High,Colombia,Low,United States
1,1378365,ACCT3777,ACCT7306,Arabella Coffey,645344,Business,Defense industry,High,7/30/2019,High,Egypt,Low,United States
1,1371583,ACCT3978,ACCT2769,Zackary Ruiz,513280,Business,Information industry,High,8/5/2019,High,Nigeria,Low,Italy
1,1365781,ACCT6752,ACCT6301,Cecilia Meyer,368008,Business,Energy industry,High,2/11/2019,High,Colombia,Low,Canada
1,1362152,ACCT4283,ACCT3257,Karlie Ingram,141800,Business,Automotive industry,High,6/4/2019,High,South Africa,Low,Netherlands
1,1358118,ACCT6151,ACCT6571,Brogan Farmer,880290,Business,Mass media,High,3/2/2019,High,Nigeria,Low,United Kingdom
1,1345273,ACCT4952,ACCT4574,Sincere Carrillo,826626,Business,Computer industry,High,9/19/2019,High,Philippines,Low,Canada
1,1338538,ACCT4492,ACCT6301,Cecilia Meyer,368008,Business,Energy industry,High,8/5/2019,High,Saudi Arabia,Low,Australia
1,1333655,ACCT3931,ACCT7459,Noah Nelson,1055387,Business,Internet,High,7/16/2019,High,Indonesia,Low,Netherlands
1,1330531,ACCT5688,ACCT7714,Frances Watkins,291369,Business,Fishing industry,High,10/12/2019,High,Russia,Low,Netherlands
1,1320222,ACCT2620,ACCT5993,Jerome Salas,326590,Business,Transport industry,High,1/24/2019,High,Argentina,Low,United Kingdom
1,1318821,ACCT5151,ACCT2315,Leonel Vargas,781387,Business,Pulp and paper industry,High,5/20/2019,High,Colombia,Low,South Korea
1,1317793,ACCT5849,ACCT7459,Noah Nelson,1055387,Business,Internet,High,11/5/2019,High,Brazil,Low,South Korea
1,1308687,ACCT3106,ACCT6114,Ally Olsen,169672,Business,Industrial robot industry,High,2/2/2019,High,Indonesia,Low,United States
1,1307071,ACCT5049,ACCT6301,Cecilia Meyer,368008,Business,Energy industry,High,4/23/2019,High,Russia,Low,Italy
1,1301000,ACCT7336,ACCT4164,Abdullah Hays,795837,Business,Shipbuilding industry,High,5/3/2019,High,Russia,Low,United States
1,1299466,ACCT3889,ACCT7125,Skyler Key,1287205,Business,Textile industry,High,7/30/2019,High,Saudi Arabia,Low,Canada
1,1285989,ACCT3433,ACCT2949,Lawrence Dunn,282389,Business,Sport industry,High,8/31/2019,High,Iran,Low,United States
1,1277817,ACCT6056,ACCT7673,Viviana Sellers,811374,Business,Video game industry,High,12/18/2019,High,Saudi Arabia,Low,United States
1,1265749,ACCT5314,ACCT2319,Thalia Wall,474659,Business,Defense industry,High,7/20/2019,High,Iran,Low,United States
1,1254845,ACCT4765,ACCT3066,Eric Beard,984304,Business,Water industry,High,10/25/2019,High,Iran,Low,Canada
1,1253621,ACCT7951,ACCT5338,Alessandro Murillo,794758,Business,Insurance industry,High,1/15/2019,High,Pakistan,Low,France
1,1246141,ACCT2701,ACCT7996,Francis Mcclure,688219,Business,Computer industry,High,7/2/2019,High,Iran,Low,Netherlands
1,1220587,ACCT2519,ACCT2484,Rodney Zavala,279780,Business,Health care industry,High,5/18/2019,High,Philippines,Low,Germany
1,1220213,ACCT7160,ACCT7579,Ally Espinoza,1214825,Business,Telecommunications industry,High,6/1/2019,High,Bangladesh,Low,Australia
1,1217034,ACCT3482,ACCT2634,Leon Maynard,427925,Business,Education industry,High,3/5/2019,High,Saudi Arabia,Low,Italy
1,1210082,ACCT6684,ACCT2701,Kiersten Cochran,975866,Business,Transport industry,High,8/1/2019,High,Brazil,Low,Germany
1,1208436,ACCT3732,ACCT6501,Ella Brock,282437,Business,Education industry,High,3/25/2019,High,Iran,Low,Mexico
1,1201238,ACCT4133,ACCT5064,Janiya Mann,933234,Business,Electronics industry,High,4/19/2019,High,Iran,Low,United Kingdom
1,1194946,ACCT5450,ACCT4664,Kole Pruitt,900219,Business,Industrial robot industry,High,8/22/2019,High,Nigeria,Low,Japan
1,1182760,ACCT4412,ACCT6131,Miracle Sharp,157719,Business,Automotive industry,High,12/21/2019,High,Saudi Arabia,Low,United States
1,1164539,ACCT7457,ACCT6501,Ella Brock,282437,Business,Education industry,High,11/9/2019,High,Argentina,Low,United States
1,1164449,ACCT7107,ACCT4181,Tyrell Figueroa,1068160,Business,Pharmaceutical industry,High,9/12/2019,High,Iran,Low,Netherlands
